run_id,scenario,seed,tau_d,cyc_h,Twake,sigma,pRevert,revStore,oxyRev,wound_start_h,wound_freq_h,wound_size,wounds_inflicted,stop_threshold,check_every_h,wounding_stops_on_threshold,clone_established_at_h,target_hours,elapsed_h,final_clone_size,final_cells_total,final_density,final_clone_frac,final_burden,rev_total,rev_lost,rev_oxy_death,shed_total,div_total
300041,none,41,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,3,3334,0.5552964690206529,0.0008998200359928015,24,443,535,6403,462430,460295
300045,none,45,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,1,3423,0.5701199200532978,0.00029214139643587495,2,465,649,7462,463673,461741
300036,none,36,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,1,3380,0.5629580279813458,0.0002958579881656805,10,497,559,6646,462917,460852
300051,none,51,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,1,3234,0.5386409060626249,0.00030921459492888067,4,424,556,7576,464314,462100
300037,none,37,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,21,3429,0.5711192538307794,0.006124234470691163,33,467,676,8322,465139,463240
300042,none,42,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,3,3371,0.5614590273151232,0.0008899436369029962,17,439,1599,19165,481029,479995
300039,none,39,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,4,3431,0.57145236508994,0.0011658408627222385,11,441,566,6813,463223,461216
300049,none,49,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,0,3263,0.543471019320453,0.0,0,424,566,6846,463096,460921
300047,none,47,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,1,3286,0.5473017988007994,0.00030432136335970786,1,460,381,4774,460488,458151
300040,none,40,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,1,3353,0.5584610259826782,0.00029824038174768865,7,441,757,9312,467052,465158
300050,none,50,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,2,3459,0.5761159227181879,0.0005782017924255566,4,417,575,6942,462776,460806
300043,none,43,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,1,3337,0.5557961359093937,0.00029967036260113877,4,450,481,6556,462790,460604
300048,none,48,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,2,3307,0.5507994670219853,0.0006047777441790142,4,473,354,4851,460236,457893
300044,none,44,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,3,3413,0.568454363757495,0.0008789920890711983,16,490,910,10826,468483,466802
300038,none,38,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,4,3385,0.5637908061292471,0.0011816838995568684,12,473,448,6119,461898,459727
300046,none,46,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,6,3332,0.5549633577614923,0.001800720288115246,28,429,440,5906,461937,459705
300062,none,62,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,4,3265,0.5438041305796136,0.001225114854517611,17,437,535,6215,461557,459353
300067,none,67,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,1,3288,0.54763491005996,0.00030413625304136254,1,430,382,5184,460484,458150
300056,none,56,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,1,3364,0.5602931379080613,0.00029726516052318666,7,457,559,6744,462250,460169
300063,none,63,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,12,3261,0.5431379080612925,0.0036798528058877645,42,447,1371,19058,481204,479832
300065,none,65,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,1,3343,0.5567954696868754,0.0002991325157044571,7,435,428,5760,461554,459321
300057,none,57,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,0,3349,0.5577948034643571,0.0,0,472,552,6790,462818,460715
300058,none,58,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,0,3404,0.5669553630912725,0.0,0,452,670,8178,465090,463160
