run_id,scenario,seed,tau_d,cyc_h,Twake,sigma,pRevert,revStore,oxyRev,wound_start_h,wound_freq_h,wound_size,wounds_inflicted,stop_threshold,check_every_h,wounding_stops_on_threshold,clone_established_at_h,target_hours,elapsed_h,final_clone_size,final_cells_total,final_density,final_clone_frac,final_burden,rev_total,rev_lost,rev_oxy_death,shed_total,div_total
1300070,chronic,70,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,12,200,1584,500,24.0,False,4800.0,20000,20000.0,2999,3026,0.5039973351099267,0.9910773298083279,2966,174,7426,852835,1771302,1871677
1300071,chronic,71,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,12,200,1584,500,24.0,False,4920.0,20000,20000.0,3004,3027,0.504163890739507,0.992401717872481,2985,160,5760,853787,1774388,1872233
1300081,chronic,81,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,12,200,1584,500,24.0,False,6432.0,20000,20000.0,2995,3010,0.5013324450366422,0.9950166112956811,2967,218,8128,717874,1555988,1652447
1300072,chronic,72,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,12,200,1584,500,24.0,False,2952.0,20000,20000.0,3019,3042,0.5066622251832112,0.9924391847468771,3001,154,9518,877958,1817004,1919617
1300075,chronic,75,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,12,200,1584,500,24.0,False,4512.0,20000,20000.0,2970,3002,0.5,0.9893404397068621,2953,200,8637,782798,1665450,1763713
1300082,chronic,82,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,12,200,1584,500,24.0,False,3456.0,20000,20000.0,2965,2994,0.49866755496335774,0.990313961255845,2939,172,10213,842140,1762344,1864652
1300068,chronic,68,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,12,200,1584,500,24.0,False,6816.0,20000,20000.0,2467,2976,0.49566955363091275,0.8289650537634409,2480,234,9425,623888,1404981,1500058
1300080,chronic,80,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,12,200,1584,500,24.0,False,3384.0,20000,20000.0,2745,2973,0.4951698867421719,0.9233097880928355,2747,238,10240,730870,1579832,1679326
1300076,chronic,76,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,12,200,1584,500,24.0,False,2400.0,20000,20000.0,3004,3035,0.5054963357761493,0.9897858319604613,2973,125,8457,965143,1956203,2060064
1300095,chronic,95,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,48,200,396,500,24.0,False,,20000,20000.0,2,3236,0.5389740173217855,0.0006180469715698393,10,398,1190,10217,447388,474087
